# JMH 1.18 (released 16 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testMethod

# Run progress: 0.00% complete, ETA 01:30:00
# Fork: 1 of 10
# Warmup Iteration   1: ≈ 10⁻⁷ ms/op
# Warmup Iteration   2: ≈ 10⁻⁷ ms/op
# Warmup Iteration   3: ≈ 10⁻⁷ ms/op
# Warmup Iteration   4: ≈ 10⁻⁷ ms/op
# Warmup Iteration   5: ≈ 10⁻⁷ ms/op
# Warmup Iteration   6: ≈ 10⁻⁷ ms/op
# Warmup Iteration   7: ≈ 10⁻⁷ ms/op
# Warmup Iteration   8: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: ≈ 10⁻⁷ ms/op
# Warmup Iteration  10: ≈ 10⁻⁷ ms/op
# Warmup Iteration  11: ≈ 10⁻⁷ ms/op
# Warmup Iteration  12: ≈ 10⁻⁷ ms/op
# Warmup Iteration  13: ≈ 10⁻⁷ ms/op
# Warmup Iteration  14: ≈ 10⁻⁷ ms/op
# Warmup Iteration  15: ≈ 10⁻⁷ ms/op
# Warmup Iteration  16: ≈ 10⁻⁷ ms/op
# Warmup Iteration  17: ≈ 10⁻⁷ ms/op
# Warmup Iteration  18: ≈ 10⁻⁷ ms/op
# Warmup Iteration  19: ≈ 10⁻⁷ ms/op
# Warmup Iteration  20: ≈ 10⁻⁷ ms/op
Iteration  25: 36.030 ms/op
Iteration  26: 36.839 ms/op
Iteration  27: 36.544 ms/op
Iteration  28: 36.100 ms/op
Iteration  29: 36.938 ms/op
Iteration  30: 37.350 ms/op
Iteration  31: 35.977 ms/op
Iteration  32: 36.002 ms/op
Iteration  33: 36.808 ms/op
Iteration  34: 36.148 ms/op
Iteration  35: 35.975 ms/op
Iteration  36: 36.069 ms/op
Iteration  37: 36.130 ms/op
Iteration  38: 36.177 ms/op
Iteration  39: 36.195 ms/op
Iteration  40: 36.339 ms/op

# Run progress: 75.56% complete, ETA 00:22:29
# Fork: 9 of 10
# Warmup Iteration   1: 39.634 ms/op
# Warmup Iteration   2: 37.145 ms/op
# Warmup Iteration   3: 36.428 ms/op
# Warmup Iteration   4: 37.964 ms/op
# Warmup Iteration   5: 36.326 ms/op
# Warmup Iteration   6: 36.678 ms/op
# Warmup Iteration   7: 36.400 ms/op
# Warmup Iteration   8: 36.161 ms/op
# Warmup Iteration   9: 36.373 ms/op
# Warmup Iteration  10: 36.068 ms/op
# Warmup Iteration  11: 36.318 ms/op
# Warmup Iteration  12: 36.950 ms/op
# Warmup Iteration  13: 36.077 ms/op
# Warmup Iteration  14: 36.096 ms/op
# Warmup Iteration  15: 37.076 ms/op
# Warmup Iteration  16: 35.987 ms/op
# Warmup Iteration  17: 36.103 ms/op
# Warmup Iteration  18: 36.418 ms/op
# Warmup Iteration  19: 36.228 ms/op
# Warmup Iteration  20: 36.236 ms/op
Iteration   1: 35.989 ms/op
Iteration   2: 36.259 ms/op
Iteration   3: 36.088 ms/op
Iteration   4: 36.264 ms/op
Iteration   5: 36.121 ms/op
Iteration   6: 36.292 ms/op
Iteration   7: 36.212 ms/op
Iteration   8: 36.889 ms/op
Iteration   9: 36.016 ms/op
Iteration  10: 36.558 ms/op
Iteration  11: 35.981 ms/op
Iteration  12: 36.118 ms/op
Iteration  13: 36.150 ms/op
Iteration  14: 37.048 ms/op
Iteration  15: 36.077 ms/op
Iteration  16: 36.240 ms/op
Iteration  17: 36.033 ms/op
Iteration  18: 36.009 ms/op
Iteration  19: 36.093 ms/op
Iteration  20: 36.061 ms/op
Iteration  21: 36.334 ms/op
Iteration  22: 35.934 ms/op
Iteration  23: 36.109 ms/op
Iteration  24: 36.069 ms/op
Iteration  25: 35.989 ms/op
Iteration  26: 36.026 ms/op
Iteration  27: 36.302 ms/op
Iteration  28: 36.250 ms/op
Iteration  29: 36.044 ms/op
Iteration  30: 36.575 ms/op
Iteration  31: 37.260 ms/op
Iteration  32: 37.041 ms/op
Iteration  33: 36.012 ms/op
Iteration  34: 36.174 ms/op
Iteration  35: 36.132 ms/op
Iteration  36: 37.276 ms/op
Iteration  37: 36.062 ms/op
Iteration  38: 36.226 ms/op
Iteration  39: 36.255 ms/op
Iteration  40: 36.092 ms/op

# Run progress: 76.67% complete, ETA 00:21:27
# Fork: 10 of 10
# Warmup Iteration   1: 40.540 ms/op
# Warmup Iteration   2: 36.486 ms/op
# Warmup Iteration   3: 36.566 ms/op
# Warmup Iteration   4: 36.570 ms/op
# Warmup Iteration   5: 37.189 ms/op
# Warmup Iteration   6: 36.438 ms/op
# Warmup Iteration   7: 36.459 ms/op
# Warmup Iteration   8: 36.098 ms/op
# Warmup Iteration   9: 36.273 ms/op
# Warmup Iteration  10: 36.049 ms/op
# Warmup Iteration  11: 36.048 ms/op
# Warmup Iteration  12: 36.232 ms/op
# Warmup Iteration  13: 35.862 ms/op
# Warmup Iteration  14: 35.945 ms/op
# Warmup Iteration  15: 36.293 ms/op
# Warmup Iteration  16: 35.949 ms/op
# Warmup Iteration  17: 35.956 ms/op
# Warmup Iteration  18: 36.002 ms/op
# Warmup Iteration  19: 35.874 ms/op
# Warmup Iteration  20: 36.285 ms/op
Iteration   1: 35.941 ms/op
Iteration   2: 36.102 ms/op
Iteration   3: 36.587 ms/op
Iteration   4: 36.266 ms/op
Iteration   5: 36.035 ms/op
Iteration   6: 36.140 ms/op
Iteration   7: 35.868 ms/op
Iteration   8: 35.982 ms/op
Iteration   9: 36.140 ms/op
Iteration  10: 36.369 ms/op
Iteration  11: 36.081 ms/op
Iteration  12: 36.161 ms/op
Iteration  13: 36.043 ms/op
Iteration  14: 36.974 ms/op
Iteration  15: 35.875 ms/op
Iteration  16: 36.665 ms/op
Iteration  17: 36.142 ms/op
Iteration  18: 36.930 ms/op
Iteration  19: 36.112 ms/op
Iteration  20: 36.036 ms/op
Iteration  21: 36.961 ms/op
Iteration  22: 36.018 ms/op
Iteration  23: 36.573 ms/op
Iteration  24: 35.941 ms/op
Iteration  25: 36.020 ms/op
Iteration  26: 36.012 ms/op
Iteration  27: 36.026 ms/op
Iteration  28: 35.923 ms/op
Iteration  29: 36.907 ms/op
Iteration  30: 36.433 ms/op
Iteration  31: 35.937 ms/op
Iteration  32: 36.387 ms/op
Iteration  33: 35.998 ms/op
Iteration  34: 37.045 ms/op
Iteration  35: 35.910 ms/op
Iteration  36: 36.266 ms/op
Iteration  37: 36.233 ms/op
Iteration  38: 36.078 ms/op
Iteration  39: 36.008 ms/op
Iteration  40: 35.985 ms/op


Result "io.github.robertbachmann.scryptbenchmark.MyBenchmark.testScryptBouncyCastle5":
  36.253 ±(99.9%) 0.072 ms/op [Average]
  (min, avg, max) = (35.868, 36.253, 39.686), stdev = 0.432
  CI (99.9%): [36.182, 36.325] (assumes normal distribution)


# JMH 1.18 (released 16 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testWgScryptJava

# Run progress: 77.78% complete, ETA 00:20:26
# Fork: 1 of 10
# Warmup Iteration   1: 117.770 ms/op
# Warmup Iteration   2: 107.600 ms/op
# Warmup Iteration   3: 104.541 ms/op
# Warmup Iteration   4: 103.080 ms/op
# Warmup Iteration   5: 102.935 ms/op
# Warmup Iteration   6: 105.760 ms/op
# Warmup Iteration   7: 103.991 ms/op
# Warmup Iteration   8: 102.469 ms/op
# Warmup Iteration   9: 103.536 ms/op
# Warmup Iteration  10: 102.876 ms/op
# Warmup Iteration  11: 103.719 ms/op
# Warmup Iteration  12: 103.463 ms/op
# Warmup Iteration  13: 103.675 ms/op
# Warmup Iteration  14: 103.691 ms/op
# Warmup Iteration  15: 102.987 ms/op
# Warmup Iteration  16: 102.420 ms/op
# Warmup Iteration  17: 102.744 ms/op
# Warmup Iteration  18: 103.394 ms/op
# Warmup Iteration  19: 104.442 ms/op
# Warmup Iteration  20: 105.388 ms/op
Iteration   1: 102.925 ms/op
Iteration   2: 102.506 ms/op
Iteration   3: 103.888 ms/op
Iteration   4: 102.620 ms/op
Iteration   5: 105.166 ms/op
Iteration   6: 102.776 ms/op
Iteration   7: 105.724 ms/op
Iteration   8: 102.497 ms/op
Iteration   9: 104.297 ms/op
Iteration  10: 102.686 ms/op
Iteration  11: 102.537 ms/op
Iteration  12: 102.750 ms/op
Iteration  13: 103.391 ms/op
Iteration  14: 104.912 ms/op
Iteration  15: 105.996 ms/op
Iteration  16: 102.543 ms/op
Iteration  17: 102.478 ms/op
Iteration  18: 103.040 ms/op
Iteration  19: 105.034 ms/op
Iteration  20: 102.464 ms/op
Iteration  21: 102.676 ms/op
Iteration  22: 106.085 ms/op
Iteration  23: 103.062 ms/op
Iteration  24: 102.413 ms/op
Iteration  25: 102.504 ms/op
Iteration  26: 103.073 ms/op
Iteration  27: 102.542 ms/op
Iteration  28: 102.559 ms/op
Iteration  29: 102.616 ms/op
Iteration  30: 103.306 ms/op
Iteration  31: 102.892 ms/op
Iteration  32: 103.022 ms/op
Iteration  33: 102.682 ms/op
Iteration  34: 103.081 ms/op
Iteration  35: 102.513 ms/op
Iteration  36: 103.561 ms/op
Iteration  37: 102.613 ms/op
Iteration  38: 103.503 ms/op
Iteration  39: 103.072 ms/op
Iteration  40: 105.159 ms/op

# Run progress: 78.89% complete, ETA 00:19:25
# Fork: 2 of 10
# Warmup Iteration   1: 113.145 ms/op
# Warmup Iteration   2: 104.860 ms/op
# Warmup Iteration   3: 104.813 ms/op
# Warmup Iteration   4: 105.299 ms/op
# Warmup Iteration   5: 103.143 ms/op
# Warmup Iteration   6: 105.824 ms/op
# Warmup Iteration   7: 102.749 ms/op
# Warmup Iteration   8: 102.340 ms/op
# Warmup Iteration   9: 102.638 ms/op
# Warmup Iteration  10: 103.275 ms/op
# Warmup Iteration  11: 102.674 ms/op
# Warmup Iteration  12: 104.114 ms/op
# Warmup Iteration  13: 103.406 ms/op
# Warmup Iteration  14: 106.796 ms/op
# Warmup Iteration  15: 102.889 ms/op
# Warmup Iteration  16: 102.819 ms/op
# Warmup Iteration  17: 103.666 ms/op
# Warmup Iteration  18: 102.975 ms/op
# Warmup Iteration  19: 103.007 ms/op
# Warmup Iteration  20: 103.843 ms/op
Iteration   1: 104.366 ms/op
Iteration   2: 102.976 ms/op
Iteration   3: 102.809 ms/op
Iteration   4: 102.802 ms/op
Iteration   5: 106.726 ms/op
Iteration   6: 106.229 ms/op
Iteration   7: 105.041 ms/op
Iteration   8: 102.827 ms/op
Iteration   9: 103.028 ms/op
Iteration  10: 103.209 ms/op
Iteration  11: 102.383 ms/op
Iteration  12: 106.703 ms/op
Iteration  13: 103.038 ms/op
Iteration  14: 102.427 ms/op
Iteration  15: 105.364 ms/op
Iteration  16: 105.829 ms/op
Iteration  17: 104.373 ms/op
Iteration  18: 102.577 ms/op
Iteration  19: 103.104 ms/op
Iteration  20: 103.635 ms/op
Iteration  21: 102.871 ms/op
Iteration  22: 102.417 ms/op
Iteration  23: 109.341 ms/op
Iteration  24: 102.967 ms/op
Iteration  25: 103.435 ms/op
Iteration  26: 102.541 ms/op
Iteration  27: 102.500 ms/op
Iteration  28: 103.081 ms/op
Iteration  29: 102.800 ms/op
Iteration  30: 102.785 ms/op
Iteration  31: 102.655 ms/op
Iteration  32: 106.026 ms/op
Iteration  33: 102.728 ms/op
Iteration  34: 102.694 ms/op
Iteration  35: 102.976 ms/op
Iteration  36: 105.309 ms/op
Iteration  37: 103.064 ms/op
Iteration  38: 102.637 ms/op
Iteration  39: 102.441 ms/op
Iteration  40: 102.755 ms/op

# Run progress: 80.00% complete, ETA 00:18:24
# Fork: 3 of 10
# Warmup Iteration   1: 114.721 ms/op
# Warmup Iteration   2: 105.858 ms/op
# Warmup Iteration   3: 105.255 ms/op
# Warmup Iteration   4: 103.982 ms/op
# Warmup Iteration   5: 103.721 ms/op
# Warmup Iteration   6: 110.063 ms/op
# Warmup Iteration   7: 103.862 ms/op
# Warmup Iteration   8: 103.046 ms/op
# Warmup Iteration   9: 103.816 ms/op
# Warmup Iteration  10: 106.079 ms/op
# Warmup Iteration  11: 103.458 ms/op
# Warmup Iteration  12: 103.599 ms/op
# Warmup Iteration  13: 106.353 ms/op
# Warmup Iteration  14: 105.613 ms/op
# Warmup Iteration  15: 103.407 ms/op
# Warmup Iteration  16: 103.411 ms/op
# Warmup Iteration  17: 103.509 ms/op
# Warmup Iteration  18: 103.574 ms/op
# Warmup Iteration  19: 104.561 ms/op
# Warmup Iteration  20: 106.339 ms/op
Iteration   1: 105.391 ms/op
Iteration   2: 106.467 ms/op
Iteration   3: 103.436 ms/op
Iteration   4: 102.999 ms/op
Iteration   5: 111.192 ms/op
Iteration   6: 105.923 ms/op
Iteration   7: 106.347 ms/op
Iteration   8: 103.174 ms/op
Iteration   9: 106.276 ms/op
Iteration  10: 104.035 ms/op
Iteration  11: 106.471 ms/op
Iteration  12: 102.928 ms/op
Iteration  13: 104.290 ms/op
Iteration  14: 104.950 ms/op
Iteration  15: 106.577 ms/op
Iteration  16: 102.896 ms/op
Iteration  17: 105.566 ms/op
Iteration  18: 103.196 ms/op
Iteration  19: 107.619 ms/op
Iteration  20: 103.251 ms/op
Iteration  21: 108.342 ms/op
Iteration  22: 105.322 ms/op
Iteration  23: 103.063 ms/op
Iteration  24: 103.249 ms/op
Iteration  25: 105.188 ms/op
Iteration  26: 106.220 ms/op
Iteration  27: 103.109 ms/op
Iteration  28: 103.572 ms/op
Iteration  29: 103.502 ms/op
Iteration  30: 103.631 ms/op
Iteration  31: 103.366 ms/op
Iteration  32: 104.558 ms/op
Iteration  33: 104.830 ms/op
Iteration  34: 104.884 ms/op
Iteration  35: 103.313 ms/op
Iteration  36: 104.973 ms/op
Iteration  37: 103.546 ms/op
Iteration  38: 103.521 ms/op
Iteration  39: 103.014 ms/op
Iteration  40: 103.402 ms/op

# Run progress: 81.11% complete, ETA 00:17:23
# Fork: 4 of 10
# Warmup Iteration   1: 112.613 ms/op
# Warmup Iteration   2: 106.653 ms/op
# Warmup Iteration   3: 104.664 ms/op
# Warmup Iteration   4: 102.999 ms/op
# Warmup Iteration   5: 111.783 ms/op
# Warmup Iteration   6: 105.323 ms/op
# Warmup Iteration   7: 103.340 ms/op
# Warmup Iteration   8: 102.340 ms/op
# Warmup Iteration   9: 111.724 ms/op
# Warmup Iteration  10: 102.843 ms/op
# Warmup Iteration  11: 102.640 ms/op
# Warmup Iteration  12: 102.569 ms/op
# Warmup Iteration  13: 103.788 ms/op
# Warmup Iteration  14: 105.907 ms/op
# Warmup Iteration  15: 102.648 ms/op
# Warmup Iteration  16: 102.787 ms/op
# Warmup Iteration  17: 102.760 ms/op
# Warmup Iteration  18: 103.056 ms/op
# Warmup Iteration  19: 102.497 ms/op
# Warmup Iteration  20: 105.101 ms/op
Iteration   1: 102.447 ms/op
Iteration   2: 105.593 ms/op
Iteration   3: 105.865 ms/op
Iteration   4: 102.404 ms/op
Iteration   5: 107.486 ms/op
Iteration   6: 103.052 ms/op
Iteration   7: 103.329 ms/op
Iteration   8: 102.512 ms/op
Iteration   9: 103.057 ms/op
Iteration  10: 103.149 ms/op
Iteration  11: 104.578 ms/op
Iteration  12: 102.364 ms/op
Iteration  13: 103.785 ms/op
Iteration  14: 102.417 ms/op
Iteration  15: 102.706 ms/op
Iteration  16: 102.447 ms/op
Iteration  17: 102.873 ms/op
Iteration  18: 107.105 ms/op
Iteration  19: 103.863 ms/op
Iteration  20: 103.491 ms/op
Iteration  21: 102.624 ms/op
Iteration  22: 102.956 ms/op
Iteration  23: 103.829 ms/op
Iteration  24: 104.350 ms/op
Iteration  25: 102.667 ms/op
Iteration  26: 105.021 ms/op
Iteration  27: 105.119 ms/op
Iteration  28: 106.928 ms/op
Iteration  29: 102.385 ms/op
Iteration  30: 102.695 ms/op
Iteration  31: 105.663 ms/op
Iteration  32: 102.762 ms/op
Iteration  33: 102.427 ms/op
Iteration  34: 102.710 ms/op
Iteration  35: 102.818 ms/op
Iteration  36: 103.736 ms/op
Iteration  37: 102.492 ms/op
Iteration  38: 105.317 ms/op
Iteration  39: 102.942 ms/op
Iteration  40: 105.259 ms/op

# Run progress: 82.22% complete, ETA 00:16:22
# Fork: 5 of 10
# Warmup Iteration   1: 120.068 ms/op
# Warmup Iteration   2: 104.958 ms/op
# Warmup Iteration   3: 104.659 ms/op
# Warmup Iteration   4: 103.217 ms/op
# Warmup Iteration   5: 103.417 ms/op
# Warmup Iteration   6: 109.186 ms/op
# Warmup Iteration   7: 103.243 ms/op
# Warmup Iteration   8: 102.328 ms/op
# Warmup Iteration   9: 103.255 ms/op
# Warmup Iteration  10: 102.692 ms/op
# Warmup Iteration  11: 105.284 ms/op
# Warmup Iteration  12: 102.499 ms/op
# Warmup Iteration  13: 102.482 ms/op
# Warmup Iteration  14: 103.151 ms/op
# Warmup Iteration  15: 102.489 ms/op
# Warmup Iteration  16: 102.234 ms/op
# Warmup Iteration  17: 102.450 ms/op
# Warmup Iteration  18: 105.198 ms/op
# Warmup Iteration  19: 102.361 ms/op
# Warmup Iteration  20: 102.208 ms/op
Iteration   1: 102.701 ms/op
Iteration   2: 102.340 ms/op
Iteration   3: 107.318 ms/op
Iteration   4: 102.204 ms/op
Iteration   5: 103.078 ms/op
Iteration   6: 102.916 ms/op
Iteration   7: 103.329 ms/op
Iteration   8: 102.442 ms/op
Iteration   9: 102.652 ms/op
Iteration  10: 102.502 ms/op
Iteration  11: 102.527 ms/op
Iteration  12: 103.046 ms/op
Iteration  13: 105.112 ms/op
Iteration  14: 102.330 ms/op
Iteration  15: 104.109 ms/op
Iteration  16: 102.658 ms/op
Iteration  17: 102.408 ms/op
Iteration  18: 102.088 ms/op
Iteration  19: 103.021 ms/op
Iteration  20: 104.914 ms/op
Iteration  21: 104.355 ms/op
Iteration  22: 102.446 ms/op
Iteration  23: 102.091 ms/op
Iteration  24: 102.835 ms/op
Iteration  25: 102.543 ms/op
Iteration  26: 102.145 ms/op
Iteration  27: 102.314 ms/op
Iteration  28: 102.175 ms/op
Iteration  29: 103.810 ms/op
Iteration  30: 103.180 ms/op
Iteration  31: 102.630 ms/op
Iteration  32: 102.236 ms/op
Iteration  33: 102.499 ms/op
Iteration  34: 103.047 ms/op
Iteration  35: 102.668 ms/op
Iteration  36: 104.720 ms/op
Iteration  37: 102.388 ms/op
Iteration  38: 104.987 ms/op
Iteration  39: 102.464 ms/op
Iteration  40: 103.972 ms/op

# Run progress: 83.33% complete, ETA 00:15:20
# Fork: 6 of 10
# Warmup Iteration   1: 117.167 ms/op
# Warmup Iteration   2: 107.679 ms/op
# Warmup Iteration   3: 104.637 ms/op
# Warmup Iteration   4: 104.397 ms/op
# Warmup Iteration   5: 103.777 ms/op
# Warmup Iteration   6: 111.793 ms/op
# Warmup Iteration   7: 103.857 ms/op
# Warmup Iteration   8: 102.441 ms/op
# Warmup Iteration   9: 106.681 ms/op
# Warmup Iteration  10: 103.615 ms/op
# Warmup Iteration  11: 102.846 ms/op
# Warmup Iteration  12: 102.724 ms/op
# Warmup Iteration  13: 102.905 ms/op
# Warmup Iteration  14: 103.958 ms/op
# Warmup Iteration  15: 102.779 ms/op
# Warmup Iteration  16: 102.649 ms/op
# Warmup Iteration  17: 103.664 ms/op
# Warmup Iteration  18: 105.038 ms/op
# Warmup Iteration  19: 103.902 ms/op
# Warmup Iteration  20: 102.512 ms/op
Iteration   1: 102.730 ms/op
Iteration   2: 102.759 ms/op
Iteration   3: 110.573 ms/op
Iteration   4: 102.682 ms/op
Iteration   5: 105.019 ms/op
Iteration   6: 104.909 ms/op
Iteration   7: 102.808 ms/op
Iteration   8: 102.474 ms/op
Iteration   9: 102.586 ms/op
Iteration  10: 102.945 ms/op
Iteration  11: 103.267 ms/op
Iteration  12: 102.685 ms/op
Iteration  13: 102.810 ms/op
Iteration  14: 103.728 ms/op
Iteration  15: 102.485 ms/op
Iteration  16: 102.533 ms/op
Iteration  17: 106.602 ms/op
Iteration  18: 102.918 ms/op
Iteration  19: 102.979 ms/op
Iteration  20: 102.411 ms/op
Iteration  21: 102.650 ms/op
Iteration  22: 102.712 ms/op
Iteration  23: 102.757 ms/op
Iteration  24: 102.992 ms/op
Iteration  25: 106.039 ms/op
Iteration  26: 104.469 ms/op
Iteration  27: 102.475 ms/op
Iteration  28: 103.653 ms/op
Iteration  29: 102.744 ms/op
Iteration  30: 102.706 ms/op
Iteration  31: 102.350 ms/op
Iteration  32: 104.467 ms/op
Iteration  33: 102.741 ms/op
Iteration  34: 103.094 ms/op
Iteration  35: 103.055 ms/op
Iteration  36: 102.472 ms/op
Iteration  37: 103.742 ms/op
Iteration  38: 104.695 ms/op
Iteration  39: 102.954 ms/op
Iteration  40: 102.815 ms/op

# Run progress: 84.44% complete, ETA 00:14:19
# Fork: 7 of 10
# Warmup Iteration   1: 118.681 ms/op
# Warmup Iteration   2: 107.648 ms/op
# Warmup Iteration   3: 104.875 ms/op
# Warmup Iteration   4: 102.888 ms/op
# Warmup Iteration   5: 103.345 ms/op
# Warmup Iteration   6: 105.422 ms/op
# Warmup Iteration   7: 102.718 ms/op
# Warmup Iteration   8: 102.419 ms/op
# Warmup Iteration   9: 103.036 ms/op
# Warmup Iteration  10: 103.283 ms/op
# Warmup Iteration  11: 102.979 ms/op
# Warmup Iteration  12: 102.837 ms/op
# Warmup Iteration  13: 104.960 ms/op
# Warmup Iteration  14: 105.104 ms/op
# Warmup Iteration  15: 102.745 ms/op
# Warmup Iteration  16: 102.844 ms/op
# Warmup Iteration  17: 102.790 ms/op
# Warmup Iteration  18: 102.840 ms/op
# Warmup Iteration  19: 103.645 ms/op
# Warmup Iteration  20: 103.638 ms/op
Iteration   1: 102.388 ms/op
Iteration   2: 104.532 ms/op
Iteration   3: 106.387 ms/op
Iteration   4: 102.867 ms/op
Iteration   5: 106.624 ms/op
Iteration   6: 102.690 ms/op
Iteration   7: 109.290 ms/op
Iteration   8: 102.813 ms/op
Iteration   9: 105.565 ms/op
Iteration  10: 102.772 ms/op
Iteration  11: 103.658 ms/op
Iteration  12: 103.202 ms/op
Iteration  13: 102.205 ms/op
Iteration  14: 103.036 ms/op
Iteration  15: 103.295 ms/op
Iteration  16: 102.833 ms/op
Iteration  17: 102.303 ms/op
Iteration  18: 102.767 ms/op
Iteration  19: 102.763 ms/op
Iteration  20: 105.277 ms/op
Iteration  21: 102.832 ms/op
Iteration  22: 102.699 ms/op
Iteration  23: 102.680 ms/op
Iteration  24: 113.161 ms/op
Iteration  25: 105.402 ms/op
Iteration  26: 103.201 ms/op
Iteration  27: 102.821 ms/op
Iteration  28: 102.807 ms/op
Iteration  29: 105.503 ms/op
Iteration  30: 102.732 ms/op
Iteration  31: 102.559 ms/op
Iteration  32: 102.477 ms/op
Iteration  33: 103.137 ms/op
Iteration  34: 104.801 ms/op
Iteration  35: 102.842 ms/op
Iteration  36: 103.414 ms/op
Iteration  37: 103.070 ms/op
Iteration  38: 102.959 ms/op
Iteration  39: 106.662 ms/op
Iteration  40: 103.116 ms/op

# Run progress: 85.56% complete, ETA 00:13:18
# Fork: 8 of 10
# Warmup Iteration   1: 112.322 ms/op
# Warmup Iteration   2: 107.210 ms/op
# Warmup Iteration   3: 104.785 ms/op
# Warmup Iteration   4: 106.685 ms/op
# Warmup Iteration   5: 103.804 ms/op
# Warmup Iteration   6: 107.846 ms/op
# Warmup Iteration   7: 103.270 ms/op
# Warmup Iteration   8: 102.288 ms/op
# Warmup Iteration   9: 103.021 ms/op
# Warmup Iteration  10: 105.264 ms/op
# Warmup Iteration  11: 102.603 ms/op
# Warmup Iteration  12: 102.700 ms/op
# Warmup Iteration  13: 102.785 ms/op
# Warmup Iteration  14: 107.828 ms/op
# Warmup Iteration  15: 102.859 ms/op
# Warmup Iteration  16: 102.456 ms/op
# Warmup Iteration  17: 104.746 ms/op
# Warmup Iteration  18: 102.825 ms/op
# Warmup Iteration  19: 102.657 ms/op
# Warmup Iteration  20: 102.838 ms/op
Iteration   1: 105.378 ms/op
Iteration   2: 104.550 ms/op
Iteration   3: 105.980 ms/op
Iteration   4: 102.868 ms/op
Iteration   5: 102.921 ms/op
Iteration   6: 105.654 ms/op
Iteration   7: 103.172 ms/op
Iteration   8: 102.764 ms/op
Iteration   9: 102.427 ms/op
Iteration  10: 103.375 ms/op
Iteration  11: 108.648 ms/op
Iteration  12: 102.532 ms/op
Iteration  13: 102.634 ms/op
Iteration  14: 102.672 ms/op
Iteration  15: 102.895 ms/op
Iteration  16: 102.645 ms/op
Iteration  17: 102.303 ms/op
Iteration  18: 102.460 ms/op
Iteration  19: 103.054 ms/op
Iteration  20: 102.996 ms/op
Iteration  21: 102.721 ms/op
Iteration  22: 109.377 ms/op
Iteration  23: 102.739 ms/op
Iteration  24: 102.584 ms/op
Iteration  25: 103.782 ms/op
Iteration  26: 108.674 ms/op
Iteration  27: 106.477 ms/op
Iteration  28: 102.832 ms/op
Iteration  29: 102.361 ms/op
Iteration  30: 102.698 ms/op
Iteration  31: 102.596 ms/op
Iteration  32: 106.447 ms/op
Iteration  33: 102.358 ms/op
Iteration  34: 102.508 ms/op
Iteration  35: 102.979 ms/op
Iteration  36: 108.890 ms/op
Iteration  37: 103.535 ms/op
Iteration  38: 102.569 ms/op
Iteration  39: 102.572 ms/op
Iteration  40: 102.527 ms/op

# Run progress: 86.67% complete, ETA 00:12:17
# Fork: 9 of 10
# Warmup Iteration   1: 122.692 ms/op
# Warmup Iteration   2: 104.494 ms/op
# Warmup Iteration   3: 105.069 ms/op
# Warmup Iteration   4: 103.616 ms/op
# Warmup Iteration   5: 103.474 ms/op
# Warmup Iteration   6: 108.650 ms/op
# Warmup Iteration   7: 102.665 ms/op
# Warmup Iteration   8: 102.724 ms/op
# Warmup Iteration   9: 102.891 ms/op
# Warmup Iteration  10: 103.630 ms/op
# Warmup Iteration  11: 102.942 ms/op
# Warmup Iteration  12: 102.626 ms/op
# Warmup Iteration  13: 102.716 ms/op
# Warmup Iteration  14: 106.268 ms/op
# Warmup Iteration  15: 102.702 ms/op
# Warmup Iteration  16: 102.412 ms/op
# Warmup Iteration  17: 102.898 ms/op
# Warmup Iteration  18: 108.042 ms/op
# Warmup Iteration  19: 102.859 ms/op
# Warmup Iteration  20: 102.653 ms/op
Iteration   1: 102.629 ms/op
Iteration   2: 102.615 ms/op
Iteration   3: 104.864 ms/op
Iteration   4: 102.637 ms/op
Iteration   5: 106.476 ms/op
Iteration   6: 103.436 ms/op
Iteration   7: 102.821 ms/op
Iteration   8: 102.412 ms/op
Iteration   9: 102.708 ms/op
Iteration  10: 102.542 ms/op
Iteration  11: 102.713 ms/op
Iteration  12: 102.486 ms/op
Iteration  13: 106.867 ms/op
Iteration  14: 102.872 ms/op
Iteration  15: 102.912 ms/op
Iteration  16: 103.133 ms/op
Iteration  17: 102.586 ms/op
Iteration  18: 102.566 ms/op
Iteration  19: 105.064 ms/op
Iteration  20: 102.661 ms/op
Iteration  21: 103.060 ms/op
Iteration  22: 102.173 ms/op
Iteration  23: 102.387 ms/op
Iteration  24: 102.786 ms/op
Iteration  25: 103.297 ms/op
Iteration  26: 102.856 ms/op
